payment_id,created_at,amount,log_amount,amount_vs_merchant_avg_ratio,hour_of_day,day_of_week,is_night_txn,retry_count,checkout_latency_ms,is_foreign_bin,is_first_txn_for_device,account_age_implausible,account_age_days_at_txn,refund_window_days,delivery_sla_days_filled,is_physical_goods,phone_verified,method,merchant_category,email_domain_type,txns_last_24h,txns_last_7d,distinct_devices_30d,amount_vs_own_avg,has_prior_history,ip_state_changed_from_prev_txn,prior_disputes_before_this_txn,merchant_dispute_rate_trailing_90d,is_disputed
pay_b6mimdh10p2f4q,2026-06-07 22:45:52,11079.52,9.312943890607974,2.2081489807795025,22,6,0,1,5659,0,0,0,1439,30,0,0,1,netbanking,edtech,personal,0.0,1.0,1.0,29.466808510638298,1,1,0,0.00715307582260372,0
pay_izsy8s8xk5lm4u,2026-06-07 22:58:10,66.0,4.204692619390966,0.25397314041636204,22,6,0,0,770,0,0,0,113,2,0,0,1,upi,gaming,personal,0.0,1.0,2.0,0.08304237048221194,1,1,0,0.0034387895460797797,0
pay_d26hfdc9b2094i,2026-06-07 22:58:23,627.85,6.443892754493165,0.4888274680784802,22,6,0,0,3606,0,0,0,147,15,7,1,1,card,d2c,disposable,0.0,0.0,0.0,1.0,1,1,0,0.0037735849056603774,0
pay_7zlivjiqfmcnot,2026-06-07 23:04:47,7736.99,8.953897242936025,0.7571351542308907,23,6,0,0,7055,0,0,0,301,30,2,1,1,netbanking,travel,corporate,0.0,0.0,1.0,7.233197774973123,1,1,0,0.009950248756218905,0
pay_3twhm28ge613ro,2026-06-07 23:07:16,587.0,6.376726947898627,2.2588217185515833,23,6,0,0,2110,0,0,0,299,2,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.0034387895460797797,0
pay_8kb8156j89pdmt,2026-06-07 23:17:11,2880.57,7.966090563484655,0.6540491938395309,23,6,0,0,2576,1,0,0,126,15,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.010456273764258554,0
pay_b6s3sbbjcxynlg,2026-06-07 23:28:20,840.0,6.734591659972948,1.296436343432161,23,6,0,0,3782,0,0,0,476,7,3,1,0,card,ticketing,personal,0.0,1.0,2.0,1.0842557036367744,1,1,0,0.004555808656036446,0
pay_z254dt7aopavk9,2026-06-07 23:30:18,230.0,5.442417710521793,0.3549766178445203,23,6,0,0,1066,0,0,0,67,7,3,1,1,wallet,ticketing,personal,0.0,0.0,1.0,0.4458833336564372,1,1,0,0.004555808656036446,0
pay_0ub6ix8kq6lopi,2026-06-07 23:32:56,1033.6,6.941770157569414,1.1640950557495213,23,6,0,0,1433,0,0,0,271,30,5,1,1,upi,d2c,personal,0.0,0.0,1.0,0.29609004162333885,1,1,0,0.00470286447199658,0
pay_d6va8exrz31sw2,2026-06-07 23:33:01,3306.13,8.103836022762525,1.5085875685590955,23,6,0,0,2360,0,0,0,192,14,5,1,1,upi,d2c,personal,0.0,1.0,1.0,3.772721307734003,1,1,0,0.009523809523809525,0
pay_ujmmho3fib08n1,2026-06-07 23:37:57,211.0,5.356586274672012,0.5591181302665749,23,6,0,0,1145,0,0,0,202,14,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.006265664160401002,0
pay_vvcyym8q56gb44,2026-06-07 23:40:54,4458.91,8.402883865438307,1.082162524239328,23,6,0,0,7383,0,0,0,1924,15,0,0,1,card,edtech,personal,0.0,1.0,1.0,4.802608690969212,1,1,0,0.007389162561576354,0
pay_3ufl44qdci2qld,2026-06-07 23:51:40,260.0,5.564520407322694,0.6023956812863465,23,6,0,0,2397,0,1,0,1127,3,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.010416666666666666,0
pay_ddypab9rgdqtxa,2026-06-07 23:52:09,207.0,5.337538079701318,0.5058774652361984,23,6,0,0,1586,0,0,0,158,14,0,0,1,wallet,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.005893909626719057,0
pay_0lt0oeahlnsdg2,2026-06-08 00:00:30,4063.63,8.310077996929047,0.8098816954854551,0,0,1,1,8757,0,0,0,722,30,0,0,1,emi,edtech,personal,0.0,0.0,1.0,0.2032814128143983,1,0,0,0.007132667617689016,0
pay_l2lbb8jam3urew,2026-06-08 00:00:58,718.22,6.5781672914470635,0.411283349271885,0,0,1,0,2301,0,1,0,1379,7,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.008620689655172414,0
pay_mzkg3cc22ltr2l,2026-06-08 00:03:07,1068.84,6.975264383564541,0.49113165585310703,0,0,1,0,3262,0,0,0,1574,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.009891662741403674,0
pay_96desxuhe262w0,2026-06-08 00:12:31,5569.19,8.625184443650145,2.559041116032863,0,0,1,0,1076,0,0,0,255,15,7,1,0,upi,d2c,disposable,0.0,1.0,1.0,23.74921108742004,1,1,0,0.009891662741403674,0
pay_rdlvw62i95ty0o,2026-06-08 00:18:04,4729.86,8.461862283140874,1.1199016919776674,0,0,1,1,5427,0,0,0,373,7,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,1,0,0,0.0070921985815602835,0
pay_bxslgp8l6sk54p,2026-06-08 00:24:09,445.69,6.1018648417184185,0.5019596801441604,0,0,1,1,892,0,0,0,162,30,5,1,1,wallet,d2c,personal,0.0,0.0,1.0,0.09922523766057395,1,1,0,0.004666949512091642,0
pay_81unklch61fn0w,2026-06-08 00:30:05,7675.48,8.945916387741557,1.8628132910393969,0,0,1,0,3236,0,1,0,2267,15,0,0,1,emi,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.007371007371007371,0
pay_gufemj3twjuwpy,2026-06-08 00:37:40,232.0,5.4510384535657,0.5898355070805685,0,0,1,0,915,0,0,0,210,5,0,0,0,wallet,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.011226944667201283,0
pay_dhi3qt4tyc5lkw,2026-06-08 00:40:07,999.76,6.908514990328379,0.8268014125158163,0,0,1,0,5021,0,0,0,638,21,5,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.004106776180698152,0
pay_a253lcwitceolu,2026-06-08 00:47:12,2310.75,7.745760092457748,1.446533203125,0,0,1,0,1235,0,0,0,171,21,3,1,1,wallet,d2c,personal,0.0,1.0,1.0,4.050607393903273,1,1,0,0.006514657980456026,0
pay_e28z7uj2imf9r7,2026-06-08 00:56:27,160.0,5.081404364984463,0.26512891893683305,0,0,1,1,2019,0,0,0,258,5,3,1,1,wallet,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.004838709677419355,0
pay_kto1wwqideduhn,2026-06-08 00:57:20,4394.74,8.388391169097417,0.8758719377546057,0,0,1,0,2608,0,0,0,175,30,0,0,1,card,edtech,disposable,0.0,0.0,1.0,1.531561797557023,1,1,0,0.007132667617689016,0
pay_33s6k1cu68ymg2,2026-06-08 01:21:35,1360.0,7.215975002651466,0.8761926850795982,1,0,1,0,3277,1,0,0,324,15,4,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.009183673469387756,0
pay_uh8c1a461xz5ph,2026-06-08 01:22:23,18765.74,9.839841433089692,1.2564209517088727,1,0,1,0,16254,0,1,0,275,14,2,1,0,emi,travel,disposable,0.0,0.0,0.0,1.0,1,1,0,0.02882703777335984,0
pay_dqtsm0ep5laa7i,2026-06-08 01:31:29,540.0,6.293419278846481,0.6809326254996658,1,0,1,0,772,0,0,0,137,3,3,1,1,upi,ticketing,personal,0.0,0.0,1.0,0.09406829706768213,1,1,0,0.01,0
pay_uroix8wgae51bt,2026-06-08 01:35:42,434.0,6.075346031088684,1.0055374064549014,1,0,1,1,8004,0,1,0,244,3,0,0,1,card,gaming,personal,0.0,0.0,1.0,1.1214470284237725,1,1,0,0.011254019292604502,0
pay_ex5bu13qsxpp7x,2026-06-08 01:38:41,612.54,6.419245461699561,0.47690750545001553,1,0,1,1,4795,0,1,0,22,15,7,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0037576326914044154,0
pay_kiltb532qqml05,2026-06-08 01:51:58,1407.0,7.249925536717988,2.694524771626099,1,0,1,0,1705,0,0,0,359,0,0,0,0,card,subscription,disposable,0.0,0.0,0.0,1.0,1,1,0,0.009635237439779766,0
pay_g0pbnbxinickbb,2026-06-08 01:55:00,5540.57,8.62003313309478,1.3118556823078706,1,0,1,0,6718,0,0,0,249,7,0,0,1,netbanking,edtech,corporate,0.0,0.0,0.0,1.0,1,1,0,0.0070921985815602835,0
pay_0vzji3vyzeive4,2026-06-08 01:59:41,2174.0,7.684783943522785,5.03695465814045,1,0,1,0,1012,0,0,0,681,3,0,0,1,wallet,gaming,personal,0.0,0.0,1.0,3.6847457627118643,1,1,0,0.011254019292604502,0
pay_yq54jvm3j12n3s,2026-06-08 02:18:55,603.0,6.403574197934815,1.1465404141235527,2,0,1,0,934,0,0,0,162,3,0,0,1,wallet,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.010940919037199124,0
pay_sfds95v2bbr46a,2026-06-08 02:25:22,211.0,5.356586274672012,0.5591181302665749,2,0,1,0,3625,0,1,0,1228,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.006234413965087282,0
pay_egnd1v81wmbjj6,2026-06-08 02:27:38,260.0,5.564520407322694,0.32236866576568757,2,0,1,0,2676,0,1,0,1374,5,2,1,1,upi,ticketing,personal,0.0,0.0,1.0,4.0625,1,1,0,0.009538950715421303,0
pay_row8fmqwjymy7p,2026-06-08 02:45:44,2139.59,7.668836770951958,0.23330996151828837,2,0,1,0,6297,0,0,0,144,7,7,1,1,card,travel,disposable,0.0,0.0,1.0,0.7909106703451472,1,1,0,0.014799154334038054,0
pay_2cel9vryf4d5l2,2026-06-08 02:47:58,211.0,5.356586274672012,0.5591181302665749,2,0,1,1,5759,0,0,0,281,14,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,1,0.006234413965087282,0
pay_xddga7negjmdk7,2026-06-08 02:54:39,260.0,5.564520407322694,0.6023956812863465,2,0,1,0,5344,0,0,0,1601,3,0,0,1,upi,gaming,disposable,0.0,0.0,1.0,0.05974813861568158,1,1,0,0.011254019292604502,0
pay_k80iwzyvufpwin,2026-06-08 03:27:54,224.54,5.418497526804142,0.25288883883320196,3,0,1,0,5290,0,0,0,846,30,5,1,1,wallet,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.004666949512091642,0
pay_jyl9ohgpj31ove,2026-06-08 03:45:08,808.08,6.695897799684895,0.9101024890190338,3,0,1,0,2274,0,0,0,680,30,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.004666949512091642,0
pay_zrc04u0ibobz1v,2026-06-08 03:59:15,740.0,6.608000625296087,0.9525893696175481,3,0,1,1,7424,0,0,0,186,5,3,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.005952380952380952,0
pay_tvy1zr64404697,2026-06-08 04:05:55,3355.32,8.11860041465048,1.9213990803360268,4,0,1,1,3682,0,0,0,775,7,5,1,1,upi,d2c,corporate,0.0,0.0,1.0,7.138978723404255,1,1,0,0.008620689655172414,0
pay_2000xpxl7hm7jr,2026-06-08 04:20:30,6790.77,8.823466864049138,0.7197882218265074,4,0,1,0,4846,0,1,0,134,2,7,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.0161892901618929,0
pay_9zxmu8n94bigu8,2026-06-08 05:08:27,753.99,6.626704504128196,0.8491834666065998,5,0,1,0,1111,0,0,0,80,30,5,1,1,wallet,d2c,disposable,0.0,0.0,0.0,1.0,1,1,1,0.004666949512091642,0
pay_9wtdglji6vj40m,2026-06-08 05:16:45,6249.08,8.740349542648527,0.4183941076080603,5,0,1,1,4204,0,0,0,1471,14,2,1,1,netbanking,travel,personal,0.0,2.0,1.0,2.0656818249432267,1,1,0,0.02882703777335984,0
pay_jt18zu1yaackth,2026-06-08 05:23:30,1270.49,7.1479447201045465,0.583789769698752,5,0,1,0,8474,0,0,0,167,15,7,1,1,upi,d2c,personal,0.0,0.0,1.0,2.9273963133640555,1,1,0,0.009891662741403674,0
pay_ugqxs8enb5l876,2026-06-08 05:36:11,1592.96,7.373976764932412,0.7268678646066237,5,0,1,0,5052,0,0,0,1630,14,5,1,1,upi,d2c,personal,0.0,1.0,1.0,0.14078427560119844,1,1,0,0.009532888465204958,0
pay_orqa2jf9uh748e,2026-06-08 05:46:51,11009.29,9.306585569061031,1.1669305944204191,5,0,1,0,5014,0,0,0,100,2,7,1,1,netbanking,travel,corporate,0.0,0.0,1.0,9.136719365948794,1,1,0,0.0161892901618929,0
pay_omcp162qnklbqd,2026-06-08 06:01:03,1521.98,7.3284242208325745,0.9527619190705128,6,0,0,0,1451,0,1,0,290,21,3,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.006514657980456026,0
pay_l8n6vprpygqay5,2026-06-08 06:01:06,1106.0,7.009408932708637,2.7029008529045186,6,0,0,1,4948,0,0,0,2001,14,0,0,1,netbanking,subscription,personal,0.0,0.0,1.0,4.0962962962962965,1,1,0,0.005888125613346418,0
pay_q6t7f2pclmb7pl,2026-06-08 06:45:33,1411.82,7.253342986034887,1.1675749882152515,6,0,0,1,3211,0,0,0,627,21,5,1,1,netbanking,d2c,personal,0.0,1.0,1.0,0.26181104734989147,1,1,0,0.004106776180698152,0
pay_ayq50hfqwtuzpw,2026-06-08 07:16:06,493.0,6.202535517187923,1.114199832757023,7,0,0,0,3294,1,0,0,135,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,0.49890705958549225,1,1,0,0.005780346820809248,0
pay_b9oso3n3znscaq,2026-06-08 07:18:13,8143.8,9.005134965792985,0.7244136232956648,7,0,0,1,3131,0,0,0,1415,2,5,1,1,netbanking,travel,personal,0.0,0.0,1.0,123.39090909090909,1,1,0,0.010570824524312896,0
pay_6a63qnbhbhphxg,2026-06-08 07:33:07,731.0,6.595780513961311,1.0927899780246066,7,0,0,0,1033,0,0,0,817,5,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.005154639175257732,0
pay_4q3t5y15djcf37,2026-06-08 07:34:47,262.0,5.572154032177765,0.5585877537097049,7,0,0,0,3674,0,0,0,548,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,1.1855203619909502,1,1,0,0.008253094910591471,0
pay_8sjd7nao5glilr,2026-06-08 07:54:53,7106.85,8.868955086069317,0.6280727119757002,7,0,0,0,5020,0,0,0,144,1,1,1,0,netbanking,travel,disposable,0.0,0.0,0.0,1.0,1,1,0,0.017985611510791366,0
pay_ihfnp4veil3e1f,2026-06-08 07:56:01,1422.83,7.2611057028228485,0.28357010180246967,7,0,0,1,3571,0,0,0,592,30,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.007132667617689016,0
pay_yf314ejyq131s6,2026-06-08 08:01:46,1272.09,7.1492022951942396,1.4326951233246987,8,0,0,0,2105,0,0,0,2231,30,5,1,1,card,d2c,disposable,0.0,0.0,1.0,0.23215396997176752,1,1,1,0.004666949512091642,0
pay_5sa4w8pvx8x8s7,2026-06-08 08:04:57,1040.0,6.947937068614969,1.117126407149609,8,0,0,0,5391,0,1,0,171,1,2,1,1,card,ticketing,disposable,0.0,0.0,0.0,1.0,1,1,0,0.01085972850678733,0
pay_ku8j5ej1hxkrxf,2026-06-08 08:06:23,250.93,5.529151271146253,0.28261065435296767,8,0,0,0,3828,1,0,0,2134,30,5,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.004666949512091642,0
pay_gwcrr7b90kbkgo,2026-06-08 08:10:30,1966.02,7.584274986105543,2.214235837369073,8,0,0,0,4615,0,1,0,716,30,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.004666949512091642,0
pay_z7wr0bi91rdry5,2026-06-08 08:11:28,83.0,4.430816798843313,0.23429119855473382,8,0,0,0,3285,0,0,0,1138,3,0,0,1,upi,gaming,personal,0.0,0.0,1.0,0.25288687121050546,1,1,0,0.003249390739236393,0
pay_mfjb6giir0coww,2026-06-08 08:24:53,600.0,6.398594934535208,0.9260259595944007,8,0,0,0,976,0,0,0,2303,7,3,1,1,upi,ticketing,corporate,0.0,0.0,1.0,0.9224099497286578,1,1,0,0.004524886877828055,0
pay_1hxzryz8orlbz4,2026-06-08 08:25:00,820.06,6.710596188389893,0.37419348950965986,8,0,0,0,2856,0,0,0,202,14,5,1,1,upi,d2c,personal,0.0,0.0,2.0,0.6036821919421685,1,1,0,0.009532888465204958,0
pay_wluzq7gjoph2jg,2026-06-08 08:25:11,159.0,5.075173815233827,0.6118443837303267,8,0,0,0,3014,0,0,0,174,2,0,0,1,upi,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.003417634996582365,0
pay_e5vl7awko1j98x,2026-06-08 08:30:16,2496.44,7.823021486210103,0.49754063728186604,8,0,0,0,3004,0,1,0,165,30,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.007132667617689016,0
pay_uq1pmwxm0a0ocg,2026-06-08 08:36:29,96.0,4.574710978503383,0.24406986499885594,8,0,0,0,2747,0,0,0,1144,5,0,0,1,wallet,gaming,personal,1.0,1.0,1.0,0.16382252559726962,1,1,0,0.011226944667201283,0
pay_4w6z85qllhy0f3,2026-06-08 08:49:30,1750.0,7.467942332285852,2.1697890964998203,8,0,0,0,1317,0,0,0,298,5,2,1,1,card,ticketing,personal,0.0,1.0,1.0,7.777777777777778,1,1,0,0.009538950715421303,0
pay_eqdqq2fj8yle0o,2026-06-08 08:53:14,310.0,5.739792912179234,0.4784467457904404,8,0,0,0,3000,0,0,0,1062,7,3,1,1,card,ticketing,corporate,0.0,0.0,0.0,1.0,1,1,0,0.004524886877828055,0
pay_fpsxk041om6tcp,2026-06-08 08:54:39,497.0,6.210600077024653,1.1037576618992628,8,0,0,0,1448,0,0,0,2169,7,0,0,1,upi,subscription,personal,0.0,0.0,1.0,0.6743554952510177,1,1,0,0.0053475935828877,0
pay_pvny1ezyfgkkhe,2026-06-08 08:56:38,1203.81,7.094077157143985,0.7535869891826923,8,0,0,0,987,0,0,0,518,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.006514657980456026,0
pay_6bjhxlxtgqywo5,2026-06-08 08:57:28,271.0,5.605802066295998,0.5152776985530394,8,0,0,0,3955,0,0,0,148,3,0,0,1,card,subscription,corporate,0.0,0.0,1.0,0.26002811374071066,1,1,0,0.010940919037199124,0
pay_m4x76no6ei8ifu,2026-06-08 08:59:55,1185.11,7.078434323992017,0.5445576855919274,8,0,0,0,1376,1,1,0,139,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.009891662741403674,0
pay_1s8p2dh8o0d3u1,2026-06-08 09:00:40,833.69,6.7270603984327035,0.9389458272327966,9,0,0,0,683,0,0,0,158,30,5,1,0,wallet,d2c,personal,0.0,1.0,1.0,8.964408602150538,1,1,0,0.004666949512091642,0
pay_87205a7ekqzhla,2026-06-08 09:01:04,232.0,5.4510384535657,0.5898355070805685,9,0,0,0,3632,0,0,0,158,5,0,0,0,upi,gaming,personal,0.0,0.0,0.0,1.0,1,0,0,0.011226944667201283,0
pay_1p4sh3tqnnx5kp,2026-06-08 09:02:47,520.0,6.255750041753367,0.8025558316484807,9,0,0,0,2964,0,0,0,573,7,3,1,1,upi,ticketing,corporate,0.0,0.0,1.0,0.32321825934535875,1,1,0,0.004524886877828055,0
pay_se6nafhcpo93bz,2026-06-08 09:05:21,1176.93,7.071513939695506,0.5370333190359291,9,0,0,0,2449,0,0,0,2035,14,5,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.009532888465204958,0
pay_qush14fi40dz1w,2026-06-08 09:05:31,4692.72,8.45398072401399,1.1389074282163982,9,0,0,0,11763,0,0,0,240,15,0,0,1,card,edtech,personal,0.0,0.0,1.0,4.450142720315597,1,1,0,0.007371007371007371,0
pay_mzy1sg21xcnxi1,2026-06-08 09:06:50,724.37,6.586681869500629,0.41480510110004637,9,0,0,0,1027,0,0,0,330,7,5,1,1,upi,d2c,corporate,0.0,0.0,1.0,0.6709738972563405,1,1,0,0.008620689655172414,0
pay_gh6n8r4a3tcnd3,2026-06-08 09:22:23,9955.23,9.20595376486789,1.055205418468583,9,0,0,0,3591,0,0,0,321,2,7,1,1,netbanking,travel,corporate,0.0,0.0,0.0,1.0,1,1,0,0.0161892901618929,0
pay_hfcyaol4kqgtn7,2026-06-08 09:23:25,1670.0,7.421177528595393,2.7672830914031947,9,0,0,0,1329,0,1,0,145,5,3,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004838709677419355,0
pay_a0bylrw159vrdi,2026-06-08 09:24:04,6515.64,8.782114184665419,1.29856743118169,9,0,0,0,5301,0,0,0,2098,30,0,0,1,netbanking,edtech,personal,0.0,0.0,1.0,3.6513026276709613,1,1,0,0.007132667617689016,0
pay_wnrhie7gfs2lua,2026-06-08 09:27:55,263.0,5.575949103146316,0.5036673880153973,9,0,0,0,2219,0,0,0,371,0,0,0,1,card,subscription,corporate,0.0,0.0,0.0,1.0,1,1,0,0.009635237439779766,0
pay_eagdpy9on176p8,2026-06-08 09:29:50,400.0,5.993961427306569,0.6628222973420825,9,0,0,0,1748,0,0,0,315,5,3,1,1,card,ticketing,corporate,0.0,0.0,0.0,1.0,1,1,0,0.004838709677419355,0
pay_lsenmubwggw0i7,2026-06-08 09:32:03,263.0,5.575949103146316,0.5036673880153973,9,0,0,0,4541,0,0,0,1782,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009635237439779766,0
pay_jcfrvs8wvnt5zn,2026-06-08 09:32:13,1035.52,6.94362422739638,0.8493298994439067,9,0,0,0,975,0,0,0,2248,15,3,1,1,upi,d2c,personal,1.0,1.0,1.0,0.13899298807005486,1,1,0,0.005893909626719057,0
pay_9b91vdo4rekyo7,2026-06-08 09:33:22,1407.0,7.249925536717988,2.694524771626099,9,0,0,0,6113,0,0,0,305,0,0,0,1,card,subscription,personal,0.0,0.0,1.0,3.635658914728682,1,1,0,0.009635237439779766,0
pay_kjah7q50b1xfu0,2026-06-08 09:37:27,510.62,6.237582161982013,0.3975552787293678,9,0,0,0,1127,0,0,0,669,15,7,1,0,upi,d2c,personal,0.0,0.0,1.0,2.659479166666667,1,1,1,0.0037576326914044154,0
pay_eu9gj69cu42lf3,2026-06-08 09:39:01,11617.0,9.360310898552477,2.819406995002876,9,0,0,0,11128,0,0,0,135,15,0,0,1,emi,edtech,disposable,0.0,0.0,0.0,1.0,1,1,0,0.007371007371007371,0
pay_rlvv1xkheky5ib,2026-06-08 09:39:16,7252.94,8.889300048510046,2.0433522184627257,9,0,0,0,4729,0,0,0,345,15,0,0,1,netbanking,edtech,personal,0.0,0.0,2.0,0.9258367128631478,1,1,0,0.008152173913043478,0
pay_vjxrl8eypuxrdx,2026-06-08 09:42:32,19994.7,9.903272529420315,1.4539834071061914,9,0,0,0,5666,0,0,0,183,3,1,1,1,netbanking,travel,corporate,0.0,1.0,1.0,17.539979823676475,1,1,0,0.020895522388059702,0
pay_5aenpllsbcs1jy,2026-06-08 09:42:39,11124.16,9.316964488953493,0.9831052209701352,9,0,0,0,7835,0,0,0,647,1,1,1,0,netbanking,travel,disposable,0.0,0.0,0.0,1.0,1,1,0,0.017985611510791366,0
pay_vsjolj95kh3l1m,2026-06-08 09:44:39,260.0,5.564520407322694,0.4308344932723537,9,0,0,1,4269,0,1,0,286,5,3,1,1,netbanking,ticketing,personal,0.0,0.0,1.0,0.21845251598484275,1,1,0,0.004838709677419355,0
pay_3fdrjyq8r0txas,2026-06-08 09:47:12,1001.64,6.910391800303267,1.1281000112625297,9,0,0,0,4825,0,1,0,246,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.004666949512091642,0
pay_81fx3p5gfk61nu,2026-06-08 09:52:21,410.0,6.018593214496234,0.3213921768440856,9,0,0,0,2287,0,0,0,167,1,1,1,1,upi,ticketing,personal,0.0,0.0,2.0,0.09353334768018287,1,1,0,0.011111111111111112,0
pay_enb7nh31rxnilm,2026-06-08 09:52:38,25505.85,10.146702322523604,2.703494657847876,9,0,0,0,9560,0,0,0,1005,2,7,1,1,emi,travel,personal,0.0,0.0,1.0,242.91285714285712,1,1,0,0.0161892901618929,0
pay_81yfyphsspgeyh,2026-06-08 09:57:15,422.0,6.0473721790462776,0.9300685429660811,9,0,0,0,5594,0,0,0,1721,3,0,0,1,card,gaming,corporate,0.0,0.0,1.0,0.38155515370705245,1,1,0,0.00516795865633075,0
pay_dft49eij5cac9v,2026-06-08 09:58:58,350.0,5.860786223465865,0.44134522023126493,9,0,0,0,2726,0,0,0,290,3,3,1,1,wallet,ticketing,corporate,0.0,0.0,1.0,0.06628750215434383,1,1,0,0.01,0
pay_u0gyfrvdqin5vx,2026-06-08 10:04:09,3195.75,8.069889947691278,2.000544621394231,10,0,0,0,1282,0,0,0,76,21,3,1,0,upi,d2c,personal,0.0,0.0,1.0,2.0030524494810207,1,1,0,0.006514657980456026,0
pay_gjhsjh2tvhgsst,2026-06-08 10:10:18,942.12,6.849193527983872,0.779133138712692,10,0,0,1,3442,0,0,0,1531,21,5,1,1,netbanking,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.004106776180698152,0
pay_c1xp5y8179p2zg,2026-06-08 10:10:34,3537.47,8.171449709311183,0.8032019363291032,10,0,0,0,1381,0,1,0,681,15,0,0,1,card,edtech,personal,0.0,0.0,1.0,0.562468298779334,1,1,0,0.009514747859181731,0
pay_bqvoa2o5stek91,2026-06-08 10:11:14,1184.0,7.077498053569231,2.6758876307998283,10,0,0,0,1556,0,0,0,1324,14,0,0,1,wallet,subscription,personal,0.0,1.0,1.0,0.9647153722994691,1,1,0,0.005780346820809248,0
pay_zdw8v8t6vza62a,2026-06-08 10:19:19,253.0,5.537334267018537,0.5576003350009917,10,0,0,0,2434,0,0,0,341,3,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.00516795865633075,0
pay_6ld47u36fx5ep8,2026-06-08 10:19:36,1413.48,7.254517251369834,0.8848407451923077,10,0,0,0,1537,0,0,0,885,21,3,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,1,0,0,0.006514657980456026,0
pay_2du5oot7s5624e,2026-06-08 10:25:04,4599.64,8.433950703234228,1.04437345176547,10,0,0,0,2643,0,0,0,92,15,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,1,0,0,0.009514747859181731,0
pay_he83g6wvu33vo0,2026-06-08 10:32:12,606.71,6.409697794493825,0.4976214300946507,10,0,0,0,460,0,0,0,1590,15,3,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.005893909626719057,0
pay_01z2arkw9xvbbo,2026-06-08 10:37:46,470.0,6.154858094016418,1.2454290105463988,10,0,0,0,3984,0,1,0,159,14,0,0,1,card,subscription,corporate,0.0,0.0,1.0,1.2331426772314635,1,1,0,0.006234413965087282,0
pay_jrf4bvm6i5xkhv,2026-06-08 10:38:14,908.85,6.813279750759252,0.5689415564903846,10,0,0,0,2458,0,0,0,1144,21,3,1,1,upi,d2c,corporate,0.0,0.0,1.0,0.4416449006863877,1,1,0,0.006514657980456026,0
pay_qq0mhrbhbci1wp,2026-06-08 10:44:58,1412.16,7.253583610527375,0.6488870917345194,10,0,0,1,4282,0,0,0,702,15,7,1,1,card,d2c,disposable,0.0,0.0,1.0,0.5534952084190723,1,1,0,0.009891662741403674,0
